2021-05-01T12:54:00.000Z,442,,,,
2021-05-01T12:54:00.020Z,443,,,,
2021-05-01T12:54:00.040Z,443,,,,
2021-05-01T12:54:00.060Z,443,,,,
2021-05-01T12:54:00.080Z,442,,,,
2021-05-01T12:54:00.100Z,442,,,,
2021-05-01T12:54:00.120Z,442,,,,
2021-05-01T12:54:00.140Z,442,,,Average,534.3173203
2021-05-01T12:54:00.160Z,442,,,Max,1049
2021-05-01T12:54:00.180Z,442,,,Min,403
2021-05-01T12:54:00.200Z,442,,,Median,504
2021-05-01T12:54:00.220Z,442,,,,
2021-05-01T12:54:00.240Z,442,,,,
2021-05-01T12:54:00.260Z,442,,,,
2021-05-01T12:54:00.280Z,442,,,,
2021-05-01T12:54:00.300Z,442,,,,
2021-05-01T12:54:00.320Z,442,,,,
2021-05-01T12:54:00.340Z,442,,,,
2021-05-01T12:54:00.360Z,442,,,,
2021-05-01T12:54:00.380Z,441,,,,
2021-05-01T12:54:00.400Z,441,,,,
2021-05-01T12:54:00.420Z,442,,,,
2021-05-01T12:54:00.440Z,442,,,,
2021-05-01T12:54:00.460Z,442,,,,
2021-05-01T12:54:00.480Z,442,,,,
2021-05-01T12:54:00.500Z,442,,,,
2021-05-01T12:54:00.520Z,442,,,,
2021-05-01T12:54:00.540Z,442,,,,
2021-05-01T12:54:00.560Z,442,,,,
2021-05-01T12:54:00.580Z,442,,,,
2021-05-01T12:54:00.600Z,442,,,,
2021-05-01T12:54:00.620Z,442,,,,
2021-05-01T12:54:00.640Z,441,,,,
2021-05-01T12:54:00.660Z,441,,,,
2021-05-01T12:54:00.680Z,442,,,,
2021-05-01T12:54:00.700Z,442,,,,
2021-05-01T12:54:00.720Z,442,,,,
2021-05-01T12:54:00.740Z,442,,,,
2021-05-01T12:54:00.760Z,442,,,,
2021-05-01T12:54:00.780Z,442,,,,
2021-05-01T12:54:00.800Z,442,,,,
2021-05-01T12:54:00.820Z,442,,,,
2021-05-01T12:54:00.840Z,442,,,,
2021-05-01T12:54:00.860Z,442,,,,
2021-05-01T12:54:00.880Z,441,,,,
2021-05-01T12:54:00.900Z,442,,,,
2021-05-01T12:54:00.920Z,442,,,,
2021-05-01T12:54:00.940Z,442,,,,
2021-05-01T12:54:00.960Z,442,,,,
2021-05-01T12:54:00.980Z,442,,,,
2021-05-01T12:54:01.000Z,442,,,,
2021-05-01T12:54:01.020Z,442,,,,
2021-05-01T12:54:01.040Z,442,,,,
2021-05-01T12:54:01.060Z,442,,,,
2021-05-01T12:54:01.080Z,444,,,,
2021-05-01T12:54:01.100Z,446,,,,
2021-05-01T12:54:01.120Z,446,,,,
2021-05-01T12:54:01.140Z,446,,,,
2021-05-01T12:54:01.160Z,444,,,,
2021-05-01T12:54:01.180Z,442,,,,
2021-05-01T12:54:01.200Z,442,,,,
2021-05-01T12:54:01.220Z,442,,,,
2021-05-01T12:54:01.240Z,442,,,,
2021-05-01T12:54:01.260Z,442,,,,
2021-05-01T12:54:01.280Z,442,,,,
2021-05-01T12:54:01.300Z,442,,,,
2021-05-01T12:54:01.320Z,442,,,,
2021-05-01T12:54:01.340Z,442,,,,
2021-05-01T12:54:01.360Z,442,,,,
2021-05-01T12:54:01.380Z,442,,,,
2021-05-01T12:54:01.400Z,442,,,,
2021-05-01T12:54:01.420Z,443,,,,
2021-05-01T12:54:01.440Z,444,,,,
2021-05-01T12:54:01.460Z,443,,,,
2021-05-01T12:54:01.480Z,443,,,,
2021-05-01T12:54:01.500Z,443,,,,
2021-05-01T12:54:01.520Z,442,,,,
2021-05-01T12:54:01.540Z,442,,,,
2021-05-01T12:54:01.560Z,442,,,,
2021-05-01T12:54:01.580Z,441,,,,
2021-05-01T12:54:01.600Z,441,,,,
2021-05-01T12:54:01.620Z,441,,,,
2021-05-01T12:54:01.640Z,441,,,,
2021-05-01T12:54:01.660Z,442,,,,
2021-05-01T12:54:01.680Z,442,,,,
2021-05-01T12:54:01.700Z,442,,,,
2021-05-01T12:54:01.720Z,442,,,,
2021-05-01T12:54:01.740Z,442,,,,
2021-05-01T12:54:01.760Z,442,,,,
2021-05-01T12:54:01.780Z,441,,,,
2021-05-01T12:54:01.800Z,444,,,,
2021-05-01T12:54:01.820Z,469,,,,
2021-05-01T12:54:01.840Z,494,,,,
2021-05-01T12:54:01.860Z,513,,,,
2021-05-01T12:54:01.880Z,512,,,,
2021-05-01T12:54:01.900Z,503,,,,
2021-05-01T12:54:01.920Z,502,,,,
2021-05-01T12:54:01.940Z,502,,,,
2021-05-01T12:54:01.960Z,500,,,,
2021-05-01T12:54:01.980Z,498,,,,
2021-05-01T12:54:02.000Z,498,,,,
2021-05-01T12:54:02.020Z,498,,,,
2021-05-01T12:54:02.040Z,498,,,,
2021-05-01T12:54:02.060Z,494,,,,
2021-05-01T12:54:02.080Z,477,,,,
2021-05-01T12:54:02.100Z,460,,,,
2021-05-01T12:54:02.120Z,443,,,,
2021-05-01T12:54:02.140Z,442,,,,
2021-05-01T12:54:02.160Z,442,,,,
2021-05-01T12:54:02.180Z,442,,,,
2021-05-01T12:54:02.200Z,442,,,,
2021-05-01T12:54:02.220Z,442,,,,
2021-05-01T12:54:02.240Z,442,,,,
2021-05-01T12:54:02.260Z,442,,,,
2021-05-01T12:54:02.280Z,442,,,,
2021-05-01T12:54:02.300Z,442,,,,
2021-05-01T12:54:02.320Z,442,,,,
2021-05-01T12:54:02.340Z,445,,,,
2021-05-01T12:54:02.360Z,456,,,,
2021-05-01T12:54:02.380Z,466,,,,
2021-05-01T12:54:02.400Z,475,,,,
2021-05-01T12:54:02.420Z,473,,,,
2021-05-01T12:54:02.440Z,463,,,,
2021-05-01T12:54:02.460Z,452,,,,
2021-05-01T12:54:02.480Z,442,,,,
2021-05-01T12:54:02.500Z,442,,,,
2021-05-01T12:54:02.520Z,442,,,,
2021-05-01T12:54:02.540Z,442,,,,
2021-05-01T12:54:02.560Z,442,,,,
2021-05-01T12:54:02.580Z,442,,,,
2021-05-01T12:54:02.600Z,442,,,,
2021-05-01T12:54:02.620Z,442,,,,
2021-05-01T12:54:02.640Z,442,,,,
2021-05-01T12:54:02.660Z,442,,,,
2021-05-01T12:54:02.680Z,442,,,,
2021-05-01T12:54:02.700Z,442,,,,
2021-05-01T12:54:02.720Z,442,,,,
2021-05-01T12:54:02.740Z,444,,,,
2021-05-01T12:54:02.760Z,444,,,,
2021-05-01T12:54:02.780Z,443,,,,
2021-05-01T12:54:02.800Z,441,,,,
2021-05-01T12:54:02.820Z,441,,,,
2021-05-01T12:54:02.840Z,442,,,,
2021-05-01T12:54:02.860Z,442,,,,
2021-05-01T12:54:02.880Z,442,,,,
2021-05-01T12:54:02.900Z,441,,,,
2021-05-01T12:54:02.920Z,441,,,,
2021-05-01T12:54:02.940Z,442,,,,
2021-05-01T12:54:02.960Z,442,,,,
2021-05-01T12:54:02.980Z,442,,,,
2021-05-01T12:54:03.000Z,442,,,,
2021-05-01T12:54:03.020Z,442,,,,
2021-05-01T12:54:03.040Z,442,,,,
2021-05-01T12:54:03.060Z,442,,,,
2021-05-01T12:54:03.080Z,441,,,,
2021-05-01T12:54:03.100Z,442,,,,
2021-05-01T12:54:03.120Z,442,,,,
2021-05-01T12:54:03.140Z,441,,,,
2021-05-01T12:54:03.160Z,441,,,,
2021-05-01T12:54:03.180Z,442,,,,
2021-05-01T12:54:03.200Z,442,,,,
2021-05-01T12:54:03.220Z,442,,,,
2021-05-01T12:54:03.240Z,442,,,,
2021-05-01T12:54:03.260Z,442,,,,
2021-05-01T12:54:03.280Z,441,,,,
2021-05-01T12:54:03.300Z,441,,,,
2021-05-01T12:54:03.320Z,441,,,,
2021-05-01T12:54:03.340Z,442,,,,
2021-05-01T12:54:03.360Z,442,,,,
2021-05-01T12:54:03.380Z,442,,,,
2021-05-01T12:54:03.400Z,442,,,,
2021-05-01T12:54:03.420Z,442,,,,
2021-05-01T12:54:03.440Z,441,,,,
2021-05-01T12:54:03.460Z,441,,,,
2021-05-01T12:54:03.480Z,441,,,,
2021-05-01T12:54:03.500Z,441,,,,
2021-05-01T12:54:03.520Z,441,,,,
2021-05-01T12:54:03.540Z,441,,,,
2021-05-01T12:54:03.560Z,441,,,,
2021-05-01T12:54:03.580Z,441,,,,
2021-05-01T12:54:03.600Z,442,,,,
2021-05-01T12:54:03.620Z,442,,,,
2021-05-01T12:54:03.640Z,442,,,,
2021-05-01T12:54:03.660Z,445,,,,
2021-05-01T12:54:03.680Z,445,,,,
2021-05-01T12:54:03.700Z,445,,,,
2021-05-01T12:54:03.720Z,446,,,,
2021-05-01T12:54:03.740Z,445,,,,
2021-05-01T12:54:03.760Z,442,,,,
2021-05-01T12:54:03.780Z,442,,,,
2021-05-01T12:54:03.800Z,441,,,,
2021-05-01T12:54:03.820Z,441,,,,
2021-05-01T12:54:03.840Z,443,,,,
2021-05-01T12:54:03.860Z,443,,,,
2021-05-01T12:54:03.880Z,443,,,,
2021-05-01T12:54:03.900Z,443,,,,
2021-05-01T12:54:03.920Z,442,,,,
2021-05-01T12:54:03.940Z,441,,,,
2021-05-01T12:54:03.960Z,441,,,,
2021-05-01T12:54:03.980Z,441,,,,
2021-05-01T12:54:04.000Z,442,,,,
2021-05-01T12:54:04.020Z,441,,,,
