2020-10-29T16:52:01.160Z,617,,,,,
2020-10-29T16:52:01.180Z,629,,,,,
2020-10-29T16:52:01.200Z,633,,,,,
2020-10-29T16:52:01.220Z,647,,,,,
2020-10-29T16:52:01.240Z,637,,,,,
2020-10-29T16:52:01.260Z,636,,,,,
2020-10-29T16:52:01.280Z,621,,,,,
2020-10-29T16:52:01.300Z,614,,,,,
2020-10-29T16:52:01.320Z,614,,,,,
2020-10-29T16:52:01.340Z,613,,,,,
2020-10-29T16:52:01.360Z,618,,,,,
2020-10-29T16:52:01.380Z,619,,,,,
2020-10-29T16:52:01.400Z,635,,,,,
2020-10-29T16:52:01.420Z,650,,,,,
2020-10-29T16:52:01.440Z,672,,,,,
2020-10-29T16:52:01.460Z,675,,,,,
2020-10-29T16:52:01.480Z,717,,,,,
2020-10-29T16:52:01.500Z,729,,,,,
2020-10-29T16:52:01.520Z,746,,,,,
2020-10-29T16:52:01.540Z,732,,,,,
2020-10-29T16:52:01.560Z,718,,,,,
2020-10-29T16:52:01.580Z,712,,,,,
2020-10-29T16:52:01.600Z,714,,,,,
2020-10-29T16:52:01.620Z,707,,,,,
2020-10-29T16:52:01.640Z,707,,,,,
2020-10-29T16:52:01.660Z,709,,,,,
2020-10-29T16:52:01.680Z,707,,,,,
2020-10-29T16:52:01.700Z,679,,,,,
2020-10-29T16:52:01.720Z,671,,,,,
2020-10-29T16:52:01.740Z,668,,,,,
2020-10-29T16:52:01.760Z,684,,,,,
2020-10-29T16:52:01.780Z,679,,,,,
2020-10-29T16:52:01.800Z,669,,,,,
2020-10-29T16:52:01.820Z,667,,,,,
2020-10-29T16:52:01.840Z,678,,,,,
2020-10-29T16:52:01.860Z,690,,,,,
2020-10-29T16:52:01.880Z,698,,,,,
2020-10-29T16:52:01.900Z,676,,,,,
2020-10-29T16:52:01.920Z,651,,,,,
2020-10-29T16:52:01.940Z,625,,,,,
2020-10-29T16:52:01.960Z,624,,,,,
2020-10-29T16:52:01.980Z,617,,,,,
2020-10-29T16:52:02.000Z,627,,,,,
2020-10-29T16:52:02.020Z,621,,,,,
2020-10-29T16:52:02.040Z,614,,,,,
2020-10-29T16:52:02.060Z,602,,,,,
2020-10-29T16:52:02.080Z,625,,,,,
2020-10-29T16:52:02.100Z,657,,,,,
2020-10-29T16:52:02.120Z,673,,,,,
2020-10-29T16:52:02.140Z,661,,,,,
2020-10-29T16:52:02.160Z,637,,,,,
2020-10-29T16:52:02.180Z,631,,,,,
2020-10-29T16:52:02.200Z,620,,,,,
2020-10-29T16:52:02.220Z,612,,,,,
2020-10-29T16:52:02.240Z,601,,,,,
2020-10-29T16:52:02.260Z,600,,,,,
2020-10-29T16:52:02.280Z,602,,,,,
2020-10-29T16:52:02.300Z,594,,,,,
2020-10-29T16:52:02.320Z,599,,,,,
2020-10-29T16:52:02.340Z,600,,,,,
2020-10-29T16:52:02.360Z,603,,,,,
2020-10-29T16:52:02.380Z,610,,,,,
2020-10-29T16:52:02.400Z,614,,,,,
2020-10-29T16:52:02.420Z,619,,,,,
2020-10-29T16:52:02.440Z,611,,,,,
2020-10-29T16:52:02.460Z,610,,,,,
2020-10-29T16:52:02.480Z,613,,,,,
2020-10-29T16:52:02.500Z,613,,,,,
2020-10-29T16:52:02.520Z,611,,,,,
2020-10-29T16:52:02.540Z,604,,,,,
2020-10-29T16:52:02.560Z,608,,,,,
2020-10-29T16:52:02.580Z,607,,,,,
2020-10-29T16:52:02.600Z,607,,,,,
2020-10-29T16:52:02.620Z,602,,,,,
2020-10-29T16:52:02.640Z,602,,,,,
2020-10-29T16:52:02.660Z,607,,,,,
2020-10-29T16:52:02.680Z,612,,,,,
2020-10-29T16:52:02.700Z,664,,,,,
2020-10-29T16:52:02.720Z,691,,,,,
2020-10-29T16:52:02.740Z,698,,,,,
2020-10-29T16:52:02.760Z,669,,,,,
2020-10-29T16:52:02.780Z,671,,,,,
2020-10-29T16:52:02.800Z,676,,,,,
2020-10-29T16:52:02.820Z,676,,,,,
2020-10-29T16:52:02.840Z,650,,,,,
2020-10-29T16:52:02.860Z,650,,,,,
2020-10-29T16:52:02.880Z,668,,,,,
2020-10-29T16:52:02.900Z,690,,,,,
2020-10-29T16:52:02.920Z,689,,,,,
2020-10-29T16:52:02.940Z,694,,,,,
2020-10-29T16:52:02.960Z,692,,,,,
2020-10-29T16:52:02.980Z,701,,,,,
2020-10-29T16:52:03.000Z,700,,,,,
2020-10-29T16:52:03.020Z,696,,,,,
2020-10-29T16:52:03.040Z,686,,,,,
2020-10-29T16:52:03.060Z,673,,,,,
2020-10-29T16:52:03.080Z,668,,,,,
2020-10-29T16:52:03.100Z,669,,,,,
2020-10-29T16:52:03.120Z,676,,,,,
2020-10-29T16:52:03.140Z,652,,,,,
2020-10-29T16:52:03.160Z,655,,,,,
2020-10-29T16:52:03.180Z,658,,,,,
2020-10-29T16:52:03.200Z,666,,,,,
2020-10-29T16:52:03.220Z,665,,,,,
2020-10-29T16:52:03.240Z,661,,,,,
2020-10-29T16:52:03.260Z,664,,,,,
2020-10-29T16:52:03.280Z,668,,,,,
2020-10-29T16:52:03.300Z,703,,,,,
2020-10-29T16:52:03.320Z,715,,,,,
2020-10-29T16:52:03.340Z,723,,,,,
2020-10-29T16:52:03.360Z,705,,,,,
2020-10-29T16:52:03.380Z,696,,,,,
2020-10-29T16:52:03.400Z,709,,,,,
2020-10-29T16:52:03.420Z,696,,,,,
2020-10-29T16:52:03.440Z,681,,,,,
2020-10-29T16:52:03.460Z,659,,,,,
2020-10-29T16:52:03.480Z,646,,,,,
2020-10-29T16:52:03.500Z,667,,,,,
2020-10-29T16:52:03.520Z,675,,,,,
2020-10-29T16:52:03.540Z,688,,,,,
2020-10-29T16:52:03.560Z,682,,,,,
2020-10-29T16:52:03.580Z,682,,,,,
2020-10-29T16:52:03.600Z,689,,,,,
2020-10-29T16:52:03.620Z,694,,,,,
2020-10-29T16:52:03.640Z,704,,,,,
2020-10-29T16:52:03.660Z,707,,,,,
2020-10-29T16:52:03.680Z,710,,,,,
2020-10-29T16:52:03.700Z,701,,,,,
2020-10-29T16:52:03.720Z,698,,,,,
2020-10-29T16:52:03.740Z,692,,,,,
2020-10-29T16:52:03.760Z,695,,,,,
2020-10-29T16:52:03.780Z,697,,,,,
2020-10-29T16:52:03.800Z,697,,,,,
2020-10-29T16:52:03.820Z,703,,,,,
2020-10-29T16:52:03.840Z,680,,,,,
2020-10-29T16:52:03.860Z,675,,,,,
2020-10-29T16:52:03.880Z,664,,,,,
2020-10-29T16:52:03.900Z,717,,,,,
2020-10-29T16:52:03.920Z,725,,,,,
2020-10-29T16:52:03.940Z,745,,,,,
2020-10-29T16:52:03.960Z,712,,,,,
2020-10-29T16:52:03.980Z,718,,,,,
2020-10-29T16:52:04.000Z,711,,,,,
2020-10-29T16:52:04.020Z,715,,,,,
2020-10-29T16:52:04.040Z,714,,,,,
2020-10-29T16:52:04.060Z,713,,,,,
2020-10-29T16:52:04.080Z,708,,,,,
2020-10-29T16:52:04.100Z,705,,,,,
2020-10-29T16:52:04.120Z,705,,,,,
2020-10-29T16:52:04.140Z,708,,,,,
2020-10-29T16:52:04.160Z,708,,,,,
2020-10-29T16:52:04.180Z,704,,,,,
2020-10-29T16:52:04.200Z,706,,,,,
2020-10-29T16:52:04.220Z,736,,,,,
2020-10-29T16:52:04.240Z,740,,,,,
2020-10-29T16:52:04.260Z,742,,,,,
2020-10-29T16:52:04.280Z,709,,,,,
2020-10-29T16:52:04.300Z,706,,,,,
2020-10-29T16:52:04.320Z,700,,,,,
2020-10-29T16:52:04.340Z,699,,,,,
2020-10-29T16:52:04.360Z,676,,,,,
2020-10-29T16:52:04.380Z,650,,,,,
2020-10-29T16:52:04.400Z,633,,,,,
2020-10-29T16:52:04.420Z,628,,,,,
2020-10-29T16:52:04.440Z,637,,,,,
2020-10-29T16:52:04.460Z,630,,,,,
2020-10-29T16:52:04.480Z,618,,,,,
2020-10-29T16:52:04.500Z,632,,,,,
2020-10-29T16:52:04.520Z,651,,,,,
2020-10-29T16:52:04.540Z,661,,,,,
2020-10-29T16:52:04.560Z,665,,,,,
2020-10-29T16:52:04.580Z,639,,,,,
2020-10-29T16:52:04.600Z,639,,,,,
2020-10-29T16:52:04.620Z,626,,,,,
2020-10-29T16:52:04.640Z,615,,,,,
2020-10-29T16:52:04.660Z,619,,,,,
2020-10-29T16:52:04.680Z,624,,,,,
2020-10-29T16:52:04.700Z,631,,,,,
2020-10-29T16:52:04.720Z,629,,,,,
2020-10-29T16:52:04.740Z,636,,,,,
2020-10-29T16:52:04.760Z,654,,,,,
2020-10-29T16:52:04.780Z,650,,,,,
2020-10-29T16:52:04.800Z,650,,,,,
2020-10-29T16:52:04.820Z,636,,,,,
2020-10-29T16:52:04.840Z,632,,,,,
2020-10-29T16:52:04.860Z,626,,,,,
2020-10-29T16:52:04.880Z,615,,,,,
2020-10-29T16:52:04.900Z,619,,,,,
2020-10-29T16:52:04.920Z,620,,,,,
2020-10-29T16:52:04.940Z,628,,,,,
2020-10-29T16:52:04.960Z,630,,,,,
2020-10-29T16:52:04.980Z,622,,,,,
2020-10-29T16:52:05.000Z,624,,,,,
2020-10-29T16:52:05.020Z,630,,,,,
2020-10-29T16:52:05.040Z,628,,,,,
2020-10-29T16:52:05.060Z,633,,,,,
2020-10-29T16:52:05.080Z,624,,,,,
2020-10-29T16:52:05.100Z,642,,,,,
2020-10-29T16:52:05.120Z,676,,,,,
2020-10-29T16:52:05.140Z,693,,,,,
2020-10-29T16:52:05.160Z,695,,,,,
2020-10-29T16:52:05.180Z,661,,,,,
2020-10-29T16:52:05.200Z,651,,,,,
2020-10-29T16:52:05.220Z,644,,,,,
2020-10-29T16:52:05.240Z,623,,,,,
2020-10-29T16:52:05.260Z,619,,,,,
2020-10-29T16:52:05.280Z,615,,,,,
2020-10-29T16:52:05.300Z,620,,,,,
2020-10-29T16:52:05.320Z,621,,,,,
2020-10-29T16:52:05.340Z,624,,,,,
2020-10-29T16:52:05.360Z,634,,,,,
2020-10-29T16:52:05.380Z,648,,,,,
2020-10-29T16:52:05.400Z,662,,,,,
2020-10-29T16:52:05.420Z,677,,,,,
2020-10-29T16:52:05.440Z,688,,,,,
2020-10-29T16:52:05.460Z,687,,,,,
2020-10-29T16:52:05.480Z,673,,,,,
2020-10-29T16:52:05.500Z,637,,,,,
2020-10-29T16:52:05.520Z,626,,,,,
2020-10-29T16:52:05.540Z,619,,,,,
2020-10-29T16:52:05.560Z,625,,,,,
2020-10-29T16:52:05.580Z,623,,,,,
2020-10-29T16:52:05.600Z,625,,,,,
2020-10-29T16:52:05.620Z,617,,,,,
2020-10-29T16:52:05.640Z,613,,,,,
2020-10-29T16:52:05.660Z,611,,,,,
2020-10-29T16:52:05.680Z,607,,,,,
2020-10-29T16:52:05.700Z,611,,,,,
2020-10-29T16:52:05.720Z,641,,,,,
2020-10-29T16:52:05.740Z,649,,,,,
2020-10-29T16:52:05.760Z,651,,,,,
2020-10-29T16:52:05.780Z,627,,,,,
2020-10-29T16:52:05.800Z,626,,,,,
2020-10-29T16:52:05.820Z,638,,,,,
2020-10-29T16:52:05.840Z,645,,,,,
2020-10-29T16:52:05.860Z,653,,,,,
2020-10-29T16:52:05.880Z,657,,,,,
2020-10-29T16:52:05.900Z,651,,,,,
2020-10-29T16:52:05.920Z,672,,,,,
2020-10-29T16:52:05.940Z,655,,,,,
2020-10-29T16:52:05.960Z,663,,,,,
2020-10-29T16:52:05.980Z,667,,,,,
2020-10-29T16:52:06.000Z,694,,,,,
2020-10-29T16:52:06.020Z,706,,,,,
2020-10-29T16:52:06.040Z,705,,,,,
2020-10-29T16:52:06.060Z,705,,,,,
2020-10-29T16:52:06.080Z,700,,,,,
2020-10-29T16:52:06.100Z,689,,,,,
2020-10-29T16:52:06.120Z,692,,,,,
2020-10-29T16:52:06.140Z,699,,,,,
2020-10-29T16:52:06.160Z,715,,,,,
2020-10-29T16:52:06.180Z,713,,,,,
2020-10-29T16:52:06.200Z,713,,,,,
2020-10-29T16:52:06.220Z,713,,,,,
2020-10-29T16:52:06.240Z,715,,,,,
2020-10-29T16:52:06.260Z,711,,,,,
2020-10-29T16:52:06.280Z,709,,,,,
2020-10-29T16:52:06.300Z,703,,,,,
2020-10-29T16:52:06.320Z,736,,,,,
2020-10-29T16:52:06.340Z,742,,,,,
2020-10-29T16:52:06.360Z,747,,,,,
2020-10-29T16:52:06.380Z,717,,,,,
2020-10-29T16:52:06.400Z,706,,,,,
2020-10-29T16:52:06.420Z,703,,,,,
2020-10-29T16:52:06.440Z,690,,,,,
2020-10-29T16:52:06.460Z,680,,,,,
2020-10-29T16:52:06.480Z,680,,,,,
2020-10-29T16:52:06.500Z,691,,,,,
2020-10-29T16:52:06.520Z,695,,,,,
2020-10-29T16:52:06.540Z,685,,,,,
2020-10-29T16:52:06.560Z,678,,,,,
2020-10-29T16:52:06.580Z,667,,,,,
2020-10-29T16:52:06.600Z,648,,,,,
2020-10-29T16:52:06.620Z,639,,,,,
2020-10-29T16:52:06.640Z,649,,,,,
2020-10-29T16:52:06.660Z,655,,,,,
2020-10-29T16:52:06.680Z,658,,,,,
2020-10-29T16:52:06.700Z,647,,,,,
2020-10-29T16:52:06.720Z,635,,,,,
2020-10-29T16:52:06.740Z,636,,,,,
2020-10-29T16:52:06.760Z,636,,,,,
2020-10-29T16:52:06.780Z,637,,,,,
2020-10-29T16:52:06.800Z,631,,,,,
2020-10-29T16:52:06.820Z,644,,,,,
2020-10-29T16:52:06.840Z,645,,,,,
2020-10-29T16:52:06.860Z,650,,,,,
2020-10-29T16:52:06.880Z,646,,,,,
2020-10-29T16:52:06.900Z,642,,,,,
2020-10-29T16:52:06.920Z,690,,,,,
2020-10-29T16:52:06.940Z,697,,,,,
2020-10-29T16:52:06.960Z,704,,,,,
2020-10-29T16:52:06.980Z,688,,,,,
2020-10-29T16:52:07.000Z,680,,,,,
2020-10-29T16:52:07.020Z,685,,,,,
2020-10-29T16:52:07.040Z,670,,,,,
2020-10-29T16:52:07.060Z,660,,,,,
2020-10-29T16:52:07.080Z,652,,,,,
2020-10-29T16:52:07.100Z,649,,,,,
2020-10-29T16:52:07.120Z,647,,,,,
2020-10-29T16:52:07.140Z,636,,,,,
2020-10-29T16:52:07.160Z,632,,,,,
2020-10-29T16:52:07.180Z,647,,,,,
2020-10-29T16:52:07.200Z,647,,,,,
2020-10-29T16:52:07.220Z,659,,,,,
2020-10-29T16:52:07.240Z,646,,,,,
2020-10-29T16:52:07.260Z,645,,,,,
2020-10-29T16:52:07.280Z,635,,,,,
2020-10-29T16:52:07.300Z,629,,,,,
2020-10-29T16:52:07.320Z,627,,,,,
2020-10-29T16:52:07.340Z,629,,,,,
2020-10-29T16:52:07.360Z,650,,,,,
2020-10-29T16:52:07.380Z,655,,,,,
2020-10-29T16:52:07.400Z,648,,,,,
2020-10-29T16:52:07.420Z,637,,,,,
2020-10-29T16:52:07.440Z,630,,,,,
2020-10-29T16:52:07.460Z,621,,,,,
2020-10-29T16:52:07.480Z,617,,,,,
2020-10-29T16:52:07.500Z,603,,,,,
2020-10-29T16:52:07.520Z,631,,,,,
2020-10-29T16:52:07.540Z,645,,,,,
2020-10-29T16:52:07.560Z,655,,,,,
2020-10-29T16:52:07.580Z,667,,,,,
2020-10-29T16:52:07.600Z,641,,,,,
2020-10-29T16:52:07.620Z,636,,,,,
2020-10-29T16:52:07.640Z,618,,,,,
2020-10-29T16:52:07.660Z,611,,,,,
2020-10-29T16:52:07.680Z,624,,,,,
2020-10-29T16:52:07.700Z,627,,,,,
2020-10-29T16:52:07.720Z,627,,,,,
2020-10-29T16:52:07.740Z,618,,,,,
2020-10-29T16:52:07.760Z,630,,,,,
2020-10-29T16:52:07.780Z,640,,,,,
2020-10-29T16:52:07.800Z,656,,,,,
2020-10-29T16:52:07.820Z,664,,,,,
2020-10-29T16:52:07.840Z,667,,,,,
2020-10-29T16:52:07.860Z,671,,,,,
2020-10-29T16:52:07.880Z,689,,,,,
2020-10-29T16:52:07.900Z,700,,,,,
2020-10-29T16:52:07.920Z,695,,,,,
2020-10-29T16:52:07.940Z,675,,,,,
2020-10-29T16:52:07.960Z,651,,,,,
2020-10-29T16:52:07.980Z,643,,,,,
2020-10-29T16:52:08.000Z,651,,,,,
2020-10-29T16:52:08.020Z,681,,,,,
2020-10-29T16:52:08.040Z,703,,,,,
2020-10-29T16:52:08.060Z,700,,,,,
2020-10-29T16:52:08.080Z,671,,,,,
2020-10-29T16:52:08.100Z,663,,,,,
2020-10-29T16:52:08.120Z,677,,,,,
2020-10-29T16:52:08.140Z,718,,,,,
2020-10-29T16:52:08.160Z,723,,,,,
2020-10-29T16:52:08.180Z,730,,,,,
2020-10-29T16:52:08.200Z,713,,,,,
2020-10-29T16:52:08.220Z,714,,,,,
2020-10-29T16:52:08.240Z,704,,,,,
2020-10-29T16:52:08.260Z,691,,,,,
2020-10-29T16:52:08.280Z,725,,,,,
2020-10-29T16:52:08.300Z,731,,,,,
2020-10-29T16:52:08.320Z,737,,,,,
2020-10-29T16:52:08.340Z,704,,,,,
2020-10-29T16:52:08.360Z,693,,,,,
2020-10-29T16:52:08.380Z,671,,,,,
2020-10-29T16:52:08.400Z,647,,,,,
2020-10-29T16:52:08.420Z,619,,,,,
2020-10-29T16:52:08.440Z,625,,,,,
2020-10-29T16:52:08.460Z,663,,,,,
2020-10-29T16:52:08.480Z,704,,,,,
2020-10-29T16:52:08.500Z,718,,,,,
2020-10-29T16:52:08.520Z,717,,,,,
2020-10-29T16:52:08.540Z,691,,,,,
2020-10-29T16:52:08.560Z,691,,,,,
2020-10-29T16:52:08.580Z,676,,,,,
2020-10-29T16:52:08.600Z,667,,,,,
2020-10-29T16:52:08.620Z,667,,,,,
2020-10-29T16:52:08.640Z,676,,,,,
2020-10-29T16:52:08.660Z,689,,,,,
2020-10-29T16:52:08.680Z,693,,,,,
2020-10-29T16:52:08.700Z,692,,,,,
2020-10-29T16:52:08.720Z,710,,,,,
2020-10-29T16:52:08.740Z,734,,,,,
2020-10-29T16:52:08.760Z,745,,,,,
2020-10-29T16:52:08.780Z,742,,,,,
2020-10-29T16:52:08.800Z,717,,,,,
2020-10-29T16:52:08.820Z,714,,,,,
2020-10-29T16:52:08.840Z,711,,,,,
2020-10-29T16:52:08.860Z,712,,,,,
2020-10-29T16:52:08.880Z,706,,,,,
2020-10-29T16:52:08.900Z,700,,,,,
2020-10-29T16:52:08.920Z,697,,,,,
2020-10-29T16:52:08.940Z,703,,,,,
2020-10-29T16:52:08.960Z,716,,,,,
2020-10-29T16:52:08.980Z,723,,,,,
2020-10-29T16:52:09.000Z,708,,,,,
2020-10-29T16:52:09.020Z,683,,,,,
2020-10-29T16:52:09.040Z,681,,,,,
2020-10-29T16:52:09.060Z,686,,,,,
2020-10-29T16:52:09.080Z,687,,,,,
2020-10-29T16:52:09.100Z,683,,,,,
2020-10-29T16:52:09.120Z,684,,,,,
2020-10-29T16:52:09.140Z,674,,,,,
2020-10-29T16:52:09.160Z,664,,,,,
2020-10-29T16:52:09.180Z,647,,,,,
2020-10-29T16:52:09.200Z,658,,,,,
2020-10-29T16:52:09.220Z,682,,,,,
2020-10-29T16:52:09.240Z,679,,,,,
2020-10-29T16:52:09.260Z,684,,,,,
2020-10-29T16:52:09.280Z,678,,,,,
2020-10-29T16:52:09.300Z,691,,,,,
2020-10-29T16:52:09.320Z,697,,,,,
2020-10-29T16:52:09.340Z,734,,,,,
2020-10-29T16:52:09.360Z,741,,,,,
2020-10-29T16:52:09.380Z,752,,,,,
2020-10-29T16:52:09.400Z,719,,,,,
2020-10-29T16:52:09.420Z,719,,,,,
2020-10-29T16:52:09.440Z,721,,,,,
2020-10-29T16:52:09.460Z,728,,,,,
2020-10-29T16:52:09.480Z,710,,,,,
2020-10-29T16:52:09.500Z,676,,,,,
2020-10-29T16:52:09.520Z,641,,,,,
2020-10-29T16:52:09.540Z,617,,,,,
2020-10-29T16:52:09.560Z,620,,,,,
2020-10-29T16:52:09.580Z,614,,,,,
2020-10-29T16:52:09.600Z,612,,,,,
2020-10-29T16:52:09.620Z,607,,,,,
2020-10-29T16:52:09.640Z,611,,,,,
2020-10-29T16:52:09.660Z,612,,,,,
2020-10-29T16:52:09.680Z,609,,,,,
2020-10-29T16:52:09.700Z,606,,,,,
2020-10-29T16:52:09.720Z,603,,,,,
2020-10-29T16:52:09.740Z,611,,,,,
2020-10-29T16:52:09.760Z,609,,,,,
2020-10-29T16:52:09.780Z,614,,,,,
2020-10-29T16:52:09.800Z,611,,,,,
2020-10-29T16:52:09.820Z,612,,,,,
2020-10-29T16:52:09.840Z,610,,,,,
2020-10-29T16:52:09.860Z,600,,,,,
2020-10-29T16:52:09.880Z,601,,,,,
2020-10-29T16:52:09.900Z,598,,,,,
2020-10-29T16:52:09.920Z,602,,,,,
2020-10-29T16:52:09.940Z,635,,,,,
2020-10-29T16:52:09.960Z,663,,,,,
2020-10-29T16:52:09.980Z,699,,,,,
2020-10-29T16:52:10.000Z,681,,,,,
2020-10-29T16:52:10.020Z,664,,,,,
2020-10-29T16:52:10.040Z,630,,,,,
2020-10-29T16:52:10.060Z,627,,,,,
2020-10-29T16:52:10.080Z,622,,,,,
2020-10-29T16:52:10.100Z,631,,,,,
2020-10-29T16:52:10.120Z,631,,,,,
2020-10-29T16:52:10.140Z,634,,,,,
2020-10-29T16:52:10.160Z,636,,,,,
2020-10-29T16:52:10.180Z,624,,,,,
2020-10-29T16:52:10.200Z,618,,,,,
2020-10-29T16:52:10.220Z,613,,,,,
2020-10-29T16:52:10.240Z,634,,,,,
2020-10-29T16:52:10.260Z,642,,,,,
2020-10-29T16:52:10.280Z,671,,,,,
2020-10-29T16:52:10.300Z,660,,,,,
2020-10-29T16:52:10.320Z,666,,,,,
2020-10-29T16:52:10.340Z,671,,,,,
2020-10-29T16:52:10.360Z,671,,,,,
2020-10-29T16:52:10.380Z,660,,,,,
2020-10-29T16:52:10.400Z,661,,,,,
2020-10-29T16:52:10.420Z,654,,,,,
2020-10-29T16:52:10.440Z,665,,,,,
2020-10-29T16:52:10.460Z,700,,,,,
2020-10-29T16:52:10.480Z,701,,,,,
2020-10-29T16:52:10.500Z,719,,,,,
2020-10-29T16:52:10.520Z,691,,,,,
2020-10-29T16:52:10.540Z,713,,,,,
2020-10-29T16:52:10.560Z,720,,,,,
2020-10-29T16:52:10.580Z,729,,,,,
2020-10-29T16:52:10.600Z,715,,,,,
2020-10-29T16:52:10.620Z,723,,,,,
2020-10-29T16:52:10.640Z,715,,,,,
2020-10-29T16:52:10.660Z,684,,,,,
2020-10-29T16:52:10.680Z,644,,,,,
2020-10-29T16:52:10.700Z,603,,,,,
2020-10-29T16:52:10.720Z,604,,,,,
2020-10-29T16:52:10.740Z,601,,,,,
2020-10-29T16:52:10.760Z,612,,,,,
2020-10-29T16:52:10.780Z,611,,,,,
2020-10-29T16:52:10.800Z,608,,,,,
2020-10-29T16:52:10.820Z,599,,,,,
2020-10-29T16:52:10.840Z,594,,,,,
2020-10-29T16:52:10.860Z,593,,,,,
2020-10-29T16:52:10.880Z,594,,,,,
2020-10-29T16:52:10.900Z,595,,,,,
2020-10-29T16:52:10.920Z,596,,,,,
2020-10-29T16:52:10.940Z,595,,,,,
2020-10-29T16:52:10.960Z,596,,,,,
2020-10-29T16:52:10.980Z,604,,,,,
2020-10-29T16:52:11.000Z,603,,,,,
2020-10-29T16:52:11.020Z,607,,,,,
2020-10-29T16:52:11.040Z,597,,,,,
2020-10-29T16:52:11.060Z,598,,,,,
2020-10-29T16:52:11.080Z,599,,,,,
2020-10-29T16:52:11.100Z,597,,,,,
2020-10-29T16:52:11.120Z,592,,,,,
2020-10-29T16:52:11.140Z,587,,,,,
2020-10-29T16:52:11.160Z,585,,,,,
2020-10-29T16:52:11.180Z,593,,,,,
2020-10-29T16:52:11.200Z,590,,,,,
2020-10-29T16:52:11.220Z,599,,,,,
2020-10-29T16:52:11.240Z,595,,,,,
2020-10-29T16:52:11.260Z,598,,,,,
2020-10-29T16:52:11.280Z,592,,,,,
2020-10-29T16:52:11.300Z,594,,,,,
2020-10-29T16:52:11.320Z,590,,,,,
2020-10-29T16:52:11.340Z,593,,,,,
2020-10-29T16:52:11.360Z,590,,,,,
2020-10-29T16:52:11.380Z,589,,,,,
2020-10-29T16:52:11.400Z,590,,,,,
2020-10-29T16:52:11.420Z,587,,,,,
2020-10-29T16:52:11.440Z,584,,,,,
2020-10-29T16:52:11.460Z,583,,,,,
2020-10-29T16:52:11.480Z,578,,,,,
2020-10-29T16:52:11.500Z,587,,,,,
2020-10-29T16:52:11.520Z,584,,,,,
2020-10-29T16:52:11.540Z,592,,,,,
2020-10-29T16:52:11.560Z,580,,,,,
2020-10-29T16:52:11.580Z,589,,,,,
2020-10-29T16:52:11.600Z,591,,,,,
2020-10-29T16:52:11.620Z,594,,,,,
